distance_km,duration_min,time_of_day,traffic_level,weather,demand_level,pickup_zone,ride_price
13.33,32.08799482229962,evening,medium,clear,normal,city_center,26.73
21.48,51.5594718880607,morning,high,rainy,normal,suburbs,48.89
15.66,29.136483245512096,morning,high,rainy,normal,suburbs,36.09
13.9,26.832243611948847,evening,low,clear,normal,suburbs,31.08
2.17,5.0,afternoon,medium,clear,normal,suburbs,6.85
11.76,32.450302753207396,evening,low,rainy,normal,city_center,25.23
22.79,53.80762879339592,evening,medium,clear,low,suburbs,41.15
18.08,36.034986327905685,afternoon,medium,clear,normal,suburbs,26.87
2.22,5.0,evening,low,clear,normal,suburbs,5.0
22.22,58.717398302396646,morning,low,clear,normal,suburbs,42.55
20.84,44.688667785355406,morning,low,clear,high,city_center,51.45
14.12,26.328977988293502,afternoon,low,clear,normal,city_center,25.24
1.54,5.0,evening,low,clear,high,city_center,5.18
14.5,33.79375317521169,afternoon,low,rainy,normal,suburbs,23.3
2.31,5.0,afternoon,medium,clear,normal,airport,6.42
8.69,10.321923848890492,night,medium,clear,normal,airport,20.95
16.09,29.375224276780685,night,low,clear,low,suburbs,23.31
22.91,35.1136608518496,night,low,clear,low,airport,35.12
9.59,22.208669632318212,morning,low,clear,high,city_center,25.94
21.64,43.11858864911762,evening,low,clear,high,city_center,50.36
23.04,39.9128310296417,evening,low,clear,low,suburbs,34.25
1.51,5.0,afternoon,low,clear,low,airport,10.09
6.75,5.2357514788914585,morning,low,rainy,normal,airport,13.74
18.04,32.57821345583355,morning,medium,stormy,high,city_center,51.02
19.16,36.55232435166603,evening,low,clear,high,airport,50.36
10.42,18.391704043154704,evening,medium,clear,high,city_center,27.01
16.76,33.3642017722367,morning,high,clear,high,airport,50.03
15.69,32.53513247215773,morning,low,rainy,normal,suburbs,34.11
18.75,45.28769403218711,evening,low,rainy,normal,suburbs,38.78
18.25,41.26364488599405,evening,medium,rainy,low,city_center,30.52
3.06,5.0,night,low,rainy,normal,airport,13.2
4.8,14.00710429439367,morning,medium,clear,high,city_center,20.12
4.19,18.71197564630409,night,medium,rainy,high,suburbs,16.09
23.38,32.218790394755025,morning,high,rainy,normal,suburbs,40.78
22.93,43.15182134787186,afternoon,high,clear,normal,city_center,44.55
20.14,27.59251300631811,night,low,clear,high,suburbs,36.79
3.8,12.775488650334077,afternoon,high,rainy,normal,suburbs,14.27
14.78,34.230551756375526,evening,low,clear,normal,city_center,29.78
5.49,8.993047288532932,afternoon,medium,clear,high,suburbs,8.18
9.84,27.432415813792197,evening,medium,clear,normal,suburbs,23.71
7.41,10.933215950376397,afternoon,low,clear,low,suburbs,11.83
20.89,38.77667844916122,afternoon,medium,rainy,high,city_center,42.6
4.47,13.707049434020206,morning,high,clear,high,airport,28.72
16.51,23.609858326606755,night,low,clear,high,city_center,29.64
24.61,53.456541189948936,night,medium,clear,normal,airport,44.79
17.49,28.05460923910133,evening,high,clear,high,airport,52.72
2.9,5.0,night,low,clear,high,city_center,6.11
22.79,54.83998580719718,evening,low,clear,normal,city_center,43.46
16.43,34.411034907402424,morning,low,rainy,normal,airport,34.04
11.95,28.120462863926736,morning,low,clear,high,city_center,31.36
16.83,31.811697292643967,evening,low,clear,normal,city_center,27.77
22.1,34.34049899615229,afternoon,medium,clear,low,suburbs,33.35
12.45,26.401223816612926,afternoon,medium,clear,low,suburbs,16.55
13.75,14.947447836372733,morning,high,clear,normal,suburbs,25.99
11.86,27.180520126858617,night,low,clear,normal,city_center,18.52
2.74,10.460639864142916,morning,medium,clear,low,airport,12.53
19.89,33.84694469344729,afternoon,high,clear,normal,airport,42.02
4.03,9.647990102415054,evening,medium,clear,normal,city_center,11.69
10.47,24.738073912446325,evening,medium,clear,high,airport,36.27
10.28,21.890754824134067,morning,medium,clear,normal,city_center,21.31
7.72,6.064666860209346,evening,high,clear,normal,airport,20.45
10.66,20.168165864252938,afternoon,low,stormy,high,suburbs,25.3
15.83,43.019828211367326,morning,low,rainy,high,suburbs,40.87
8.47,23.739895926494803,evening,low,clear,low,city_center,20.88
5.14,18.285368565989117,night,medium,rainy,normal,city_center,12.89
21.86,37.13691740289964,evening,medium,rainy,normal,city_center,41.52
24.3,42.95464004449793,morning,medium,clear,normal,suburbs,41.03
12.01,16.629765499066178,morning,low,clear,normal,suburbs,19.89
8.85,19.9550238244984,afternoon,high,clear,low,suburbs,16.38
2.14,9.940200113657681,morning,medium,rainy,normal,city_center,15.17
1.88,5.0,morning,low,clear,low,suburbs,6.98
10.43,20.572514187120554,afternoon,medium,clear,high,suburbs,21.64
23.33,52.921281331782,morning,low,clear,normal,city_center,43.03
18.54,38.969912538380015,afternoon,high,clear,normal,airport,39.24
9.38,9.404011008131125,morning,medium,clear,high,suburbs,18.34
24.23,44.90631253080705,morning,medium,clear,normal,city_center,40.41
11.29,16.09086840039182,morning,medium,clear,normal,city_center,25.82
7.64,26.52841973868638,afternoon,low,clear,low,airport,21.8
11.23,27.097063143754227,afternoon,medium,clear,low,city_center,17.93
6.08,7.923317517974196,morning,medium,clear,high,suburbs,15.05
22.26,42.773259918461115,afternoon,low,clear,low,suburbs,32.54
9.67,18.785831132841714,morning,medium,clear,normal,suburbs,17.48
16.79,48.56754265689777,evening,medium,clear,high,city_center,44.1
10.34,25.723564054252883,afternoon,low,clear,normal,airport,20.92
22.64,48.81586327000756,evening,low,clear,normal,city_center,38.53
16.42,32.411564376991905,evening,low,clear,normal,suburbs,28.46
12.72,33.698699347531424,evening,high,clear,normal,suburbs,27.5
4.17,15.891067165020715,evening,medium,rainy,normal,city_center,16.44
22.65,48.581062731274145,afternoon,high,clear,normal,airport,47.12
14.12,18.32426421236015,afternoon,medium,clear,normal,city_center,22.94
7.84,11.116611383157611,afternoon,low,clear,normal,suburbs,13.11
22.07,38.830104455679425,morning,low,stormy,high,airport,56.09
2.31,5.751770011495388,afternoon,medium,stormy,high,city_center,5.0
8.54,23.95053362916623,afternoon,low,clear,normal,airport,23.12
13.88,27.22833148952995,morning,medium,clear,low,city_center,22.85
9.16,15.455430820206796,night,high,clear,normal,city_center,20.84
12.44,37.48643048306919,morning,medium,rainy,normal,suburbs,29.09
7.34,16.592129585394467,morning,high,clear,normal,city_center,19.73
4.12,9.285940624884866,evening,high,clear,normal,suburbs,13.51
1.88,5.0,evening,low,clear,high,suburbs,5.53
4.78,19.41559773433933,afternoon,medium,clear,normal,airport,15.41
23.87,44.46859498207634,evening,medium,clear,low,airport,45.79
14.81,24.042420952017498,afternoon,low,clear,low,city_center,22.78
12.74,30.725528356768248,night,low,rainy,normal,city_center,26.14
10.22,19.670375711143173,evening,low,clear,normal,city_center,16.61
18.0,27.716401910097435,morning,high,clear,low,suburbs,30.17
4.39,11.283637837830444,evening,high,clear,high,airport,18.36
7.63,12.987944122356353,morning,low,clear,high,suburbs,16.35
16.74,29.185567625805625,afternoon,low,clear,high,suburbs,29.35
12.5,27.04436820726786,afternoon,high,clear,normal,suburbs,21.5
19.48,39.54825961940052,evening,high,rainy,low,suburbs,38.36
22.53,40.858039073011476,night,low,clear,high,suburbs,41.84
20.76,32.54776785691523,afternoon,high,clear,high,suburbs,43.08
5.42,17.022926176519075,evening,high,clear,normal,airport,18.67
3.2,12.110677951054356,evening,low,clear,normal,suburbs,12.69
5.07,12.465475475418986,morning,medium,clear,normal,city_center,13.91
19.8,43.5009005132527,evening,low,rainy,normal,airport,43.55
22.93,43.78901070661959,night,low,stormy,high,airport,57.22
23.21,61.89779379256141,evening,medium,rainy,normal,airport,54.54
8.16,14.815205566719808,afternoon,low,clear,low,city_center,13.76
21.17,36.9341626578844,evening,high,clear,normal,airport,50.21
13.87,41.1911474334628,evening,medium,clear,normal,suburbs,33.49
20.75,50.59239027585335,morning,high,clear,normal,city_center,48.37
14.16,27.159334617830986,morning,medium,stormy,high,airport,41.42
4.5,5.0,evening,medium,clear,low,city_center,10.91
2.9,5.0,morning,medium,rainy,normal,city_center,7.69
23.97,43.35999016311303,evening,low,clear,normal,airport,43.21
11.22,18.07080198915524,afternoon,low,rainy,normal,airport,21.75
9.41,15.924720314270305,morning,low,rainy,normal,airport,22.64
9.55,23.815278602033708,evening,medium,clear,high,city_center,30.28
10.09,29.1781485195691,morning,high,clear,normal,suburbs,23.51
23.68,51.56834832441351,afternoon,low,clear,low,city_center,35.63
2.5,5.0,afternoon,low,clear,high,suburbs,6.39
3.86,7.669444127476519,evening,high,clear,high,suburbs,20.89
19.95,33.23273933828569,afternoon,medium,rainy,normal,suburbs,30.46
14.19,25.897892033690134,evening,low,clear,normal,suburbs,26.97
4.08,16.53771440416574,night,low,clear,high,city_center,19.81
1.83,8.898863294574364,evening,low,clear,normal,city_center,6.04
6.38,10.04665216737058,morning,low,clear,normal,suburbs,11.59
7.26,16.084941827880936,afternoon,medium,rainy,high,airport,24.36
1.34,8.719013047397066,afternoon,low,clear,high,city_center,6.68
6.19,9.715364518787053,afternoon,high,clear,normal,suburbs,10.83
18.72,36.105075662892595,afternoon,medium,rainy,normal,suburbs,29.95
21.53,57.8487032640647,afternoon,low,rainy,normal,city_center,41.9
22.56,52.77721869511788,evening,high,clear,high,city_center,69.94
10.36,20.923151718581313,evening,high,clear,high,suburbs,29.25
8.67,15.826278270252766,evening,high,rainy,high,airport,28.39
25.0,60.79440718835599,morning,low,clear,normal,airport,56.71
19.46,46.24367578733966,afternoon,medium,clear,high,suburbs,44.34
13.9,15.389952929525592,evening,medium,clear,low,suburbs,21.26
7.11,6.4601154073225775,evening,medium,rainy,normal,city_center,9.52
8.71,20.136230037819573,morning,medium,rainy,high,suburbs,20.71
13.37,31.039355801378463,morning,medium,clear,high,suburbs,33.64
14.01,29.327323242486642,evening,low,clear,high,city_center,35.86
1.33,5.0,afternoon,medium,clear,normal,city_center,6.36
24.03,46.61832772547006,afternoon,high,clear,high,suburbs,53.39
14.81,25.54832036704577,morning,medium,clear,normal,airport,28.19
15.14,36.52946792123916,afternoon,high,clear,high,airport,46.24
6.08,18.926469321165825,morning,low,clear,normal,city_center,17.22
19.36,39.99595490245154,morning,medium,clear,normal,city_center,35.5
18.69,48.46109168276939,afternoon,medium,clear,low,suburbs,29.56
3.28,5.0,evening,medium,clear,normal,suburbs,5.33
15.28,12.31755118066361,night,low,clear,high,suburbs,22.33
16.8,41.35165791561092,morning,low,clear,normal,city_center,34.03
21.05,42.501724722352265,afternoon,medium,clear,normal,city_center,39.75
5.95,18.900782643428585,morning,low,clear,normal,suburbs,15.05
22.06,38.3457518838122,night,low,clear,normal,suburbs,34.17
12.08,26.40509318538734,morning,high,clear,high,city_center,35.97
3.32,5.4546286802876836,night,high,clear,low,suburbs,6.56
3.53,7.40223179684426,evening,high,clear,normal,city_center,12.73
5.75,12.93889525172029,evening,medium,rainy,low,suburbs,12.55
7.79,18.881161968642537,morning,medium,clear,normal,city_center,19.63
12.91,24.086797790079412,evening,medium,clear,normal,city_center,22.17
18.97,34.0475656029669,morning,high,clear,low,city_center,35.22
5.48,6.449941231623605,evening,medium,clear,low,city_center,10.52
24.82,64.003254579821,evening,low,rainy,high,airport,70.94
4.88,5.0,evening,medium,clear,low,airport,13.96
15.39,27.704707624661342,evening,medium,stormy,high,suburbs,39.08
23.29,42.229158693200034,night,medium,clear,normal,airport,44.55
20.98,54.15447063328221,afternoon,high,stormy,high,city_center,67.74
16.55,37.635478884095434,evening,low,clear,normal,airport,34.08
18.17,31.79392469901502,morning,high,rainy,high,suburbs,46.67
4.22,12.602220662077738,morning,high,rainy,low,city_center,11.72
1.23,5.406943207643115,morning,high,clear,normal,airport,9.69
11.42,20.650981918992326,morning,medium,stormy,normal,city_center,25.54
3.15,10.329765106700808,morning,high,clear,high,city_center,17.8
9.59,19.065991322858952,afternoon,high,clear,high,suburbs,23.78
6.37,20.256654795330753,afternoon,high,clear,high,suburbs,23.55
22.99,39.9256500381708,evening,medium,clear,high,city_center,56.47
22.12,61.382381658021096,afternoon,low,clear,high,city_center,53.61
20.65,47.11540713151417,night,medium,clear,high,suburbs,49.26
18.13,19.64564472947444,afternoon,medium,clear,normal,suburbs,25.76
4.7,6.503066453416116,morning,high,clear,normal,suburbs,10.81
2.16,5.0,evening,medium,clear,normal,suburbs,5.0
16.69,25.20915936438221,evening,high,clear,high,city_center,45.48
16.41,32.08718276439252,afternoon,medium,clear,low,suburbs,25.54
9.87,25.288387278092635,morning,medium,clear,high,city_center,25.43
12.34,9.671814288954813,night,high,clear,high,airport,28.71
12.74,19.755167087819956,night,low,rainy,low,airport,22.96
6.76,11.211972337592062,night,high,clear,low,city_center,12.72
8.54,15.501282009765365,afternoon,high,stormy,normal,suburbs,21.01
11.04,31.126494480543982,morning,high,clear,low,city_center,28.59
15.48,26.624879175708628,afternoon,low,clear,high,airport,35.87
23.94,56.042541429045514,evening,high,rainy,normal,suburbs,54.52
13.92,25.444478045995595,morning,low,clear,normal,city_center,23.52
18.55,36.618425773790584,afternoon,low,clear,normal,suburbs,30.97
20.37,49.42559391032678,night,low,clear,high,city_center,44.47
3.72,5.0,morning,low,clear,high,suburbs,6.1
16.67,35.40675808020683,morning,low,clear,low,airport,31.41
12.57,27.210495592204474,evening,high,clear,low,airport,29.72
14.74,32.00631648117971,night,medium,clear,high,suburbs,34.11
1.92,5.0,night,medium,clear,high,suburbs,9.29
22.75,49.92081436115191,afternoon,high,clear,high,suburbs,57.23
23.87,62.692654313778114,evening,high,clear,high,city_center,74.79
1.08,5.0,night,high,clear,normal,city_center,5.69
6.11,11.35726793008121,evening,high,clear,low,suburbs,13.0
5.32,17.849625399345317,morning,high,clear,low,suburbs,14.36
19.75,49.99553443032609,evening,low,clear,low,city_center,39.34
15.35,42.9661126097562,afternoon,medium,clear,normal,suburbs,26.1
5.26,5.0,afternoon,medium,clear,normal,city_center,8.31
20.54,49.12332270586781,afternoon,low,clear,high,city_center,49.35
9.48,22.659314404234447,morning,low,clear,normal,suburbs,22.28
12.06,17.077494825466893,evening,medium,clear,high,suburbs,26.43
10.3,27.83156963369909,afternoon,high,clear,high,suburbs,28.55
13.51,18.875085062745775,morning,medium,clear,normal,city_center,26.13
12.52,28.63804107569578,afternoon,high,clear,low,suburbs,24.95
7.59,33.04784023157882,evening,low,clear,low,airport,23.61
11.19,15.564717630298741,evening,low,rainy,high,city_center,30.9
22.8,42.147966905945836,evening,high,clear,low,city_center,42.0
13.07,30.947339686452683,evening,low,clear,normal,suburbs,25.48
22.99,32.41836197484695,evening,medium,clear,normal,city_center,41.64
14.2,31.072260063617154,evening,low,rainy,normal,suburbs,27.05
19.45,49.97458789451987,evening,low,rainy,high,city_center,57.14
8.05,26.263467366969625,afternoon,medium,rainy,low,suburbs,18.16
19.97,37.592970895416656,afternoon,medium,rainy,normal,suburbs,30.75
7.34,12.796113429224746,afternoon,low,clear,low,airport,19.26
1.47,5.616108976995834,evening,high,clear,low,city_center,6.32
4.86,14.580406078460491,evening,low,clear,normal,airport,13.95
1.52,5.0,morning,medium,stormy,normal,suburbs,6.62
23.73,48.348309648324005,night,medium,rainy,low,suburbs,35.47
25.0,49.19104053228695,night,medium,clear,normal,suburbs,39.9
19.29,47.01885100475124,afternoon,medium,clear,high,city_center,43.43
3.6,10.703015100415525,night,low,stormy,low,suburbs,6.66
22.57,62.60620663559524,afternoon,medium,clear,normal,suburbs,36.7
18.85,43.29882193905306,morning,medium,rainy,normal,airport,45.16
8.97,6.809502675144936,evening,low,clear,high,airport,23.33
13.05,22.097790701859054,morning,low,clear,normal,city_center,24.96
16.88,40.37389352564911,evening,medium,clear,normal,city_center,35.54
1.58,5.0,evening,high,clear,low,suburbs,5.0
13.04,29.890339998361615,afternoon,low,clear,low,suburbs,20.3
18.58,39.588833814421285,afternoon,high,clear,high,airport,48.34
5.52,9.932917554383383,afternoon,medium,clear,low,city_center,8.56
11.65,27.403933284037954,afternoon,low,clear,normal,airport,19.67
13.78,28.09275833797381,evening,medium,clear,normal,city_center,29.89
18.65,31.517582596829897,evening,high,clear,high,city_center,46.91
24.15,54.14320133164564,night,high,clear,low,city_center,45.63
21.36,35.30975583228461,afternoon,medium,rainy,normal,suburbs,29.39
15.92,31.894842895630514,afternoon,medium,clear,normal,city_center,25.19
15.01,22.214511723614592,afternoon,medium,clear,high,city_center,32.61
15.48,27.769071831881085,evening,medium,rainy,high,airport,44.63
14.08,14.459754788061382,morning,medium,clear,normal,suburbs,24.41
2.42,5.0,afternoon,low,rainy,normal,city_center,6.07
17.76,41.566775022142245,afternoon,medium,clear,low,city_center,25.98
18.19,32.01032565198339,evening,medium,clear,normal,suburbs,32.7
13.3,31.577526237875524,morning,medium,stormy,high,suburbs,36.0
21.89,43.79779380291285,afternoon,medium,clear,high,city_center,44.56
17.14,37.185791066352984,evening,high,clear,normal,city_center,36.7
9.7,19.39377691628631,evening,low,rainy,low,city_center,22.22
1.47,5.0,afternoon,high,clear,high,suburbs,5.67
2.42,11.389559242903292,night,medium,clear,low,city_center,9.22
9.44,20.733257761232714,evening,medium,clear,normal,airport,20.79
12.09,20.545921122566018,evening,medium,clear,normal,city_center,25.69
5.0,12.96126753225497,evening,low,clear,high,suburbs,16.59
5.54,19.749213848662713,evening,low,clear,high,suburbs,17.44
6.53,8.588053093192514,night,medium,clear,normal,city_center,14.83
19.73,36.10339788857546,morning,high,clear,low,airport,44.08
19.51,41.11071087176495,afternoon,high,clear,normal,suburbs,34.82
10.19,21.671017213137894,evening,low,clear,low,airport,25.05
5.14,9.307520149199545,morning,medium,clear,low,suburbs,9.66
3.66,9.608720607234927,morning,medium,clear,normal,city_center,7.56
3.09,5.892613487120936,afternoon,medium,clear,low,city_center,8.34
10.39,26.20012166408434,evening,low,clear,low,city_center,19.01
2.09,5.0,evening,medium,clear,normal,city_center,5.0
9.01,29.78389128554703,evening,medium,clear,high,suburbs,29.04
24.08,33.344595496633275,morning,high,clear,high,suburbs,57.08
13.18,32.35542227265372,evening,low,clear,normal,airport,35.56
20.74,27.62473004811215,afternoon,high,rainy,low,airport,35.14
4.1,5.0,night,high,stormy,normal,suburbs,6.73
7.43,5.0,afternoon,medium,clear,high,city_center,13.27
23.72,48.0447362772925,morning,high,rainy,low,suburbs,48.79
10.21,23.73083812114392,afternoon,medium,clear,normal,airport,27.91
16.56,35.81560116371736,evening,medium,clear,high,suburbs,43.02
24.43,41.790990872976366,night,medium,clear,normal,suburbs,38.66
14.22,36.537042986384776,evening,medium,clear,high,city_center,38.64
8.33,15.962751101263626,night,low,rainy,high,city_center,19.52
13.77,33.94244217101297,afternoon,low,rainy,high,airport,37.94
2.31,5.0,morning,high,rainy,normal,suburbs,8.3
3.7,7.802766356317843,afternoon,low,clear,low,city_center,5.0
1.17,5.408969511482151,evening,medium,rainy,normal,city_center,5.0
22.22,58.40444716785311,morning,high,clear,low,suburbs,45.73
17.11,50.19091551885632,morning,medium,clear,high,city_center,49.91
8.16,9.793175837030166,evening,high,clear,normal,city_center,15.78
6.31,11.56063941025085,afternoon,high,clear,normal,city_center,15.0
17.39,42.636345679557664,evening,low,clear,normal,city_center,35.17
23.07,27.622658977896606,afternoon,low,clear,normal,city_center,31.23
8.18,14.866016485672962,afternoon,medium,clear,high,city_center,21.45
8.72,27.724768568219176,afternoon,high,rainy,normal,city_center,20.55
21.5,57.728430163331225,night,medium,clear,low,city_center,38.05
22.44,29.973107393654523,morning,low,rainy,normal,suburbs,35.47
22.94,41.70841026596891,morning,medium,rainy,high,city_center,57.42
8.04,9.360184047392181,morning,medium,clear,low,city_center,13.69
3.89,12.517671461083495,night,medium,clear,normal,airport,12.66
11.56,35.66415988890709,morning,low,clear,normal,city_center,26.58
8.1,16.85159169783659,evening,high,clear,normal,suburbs,18.61
22.21,39.51480041261509,afternoon,medium,stormy,low,suburbs,34.54
1.88,5.0,evening,high,clear,high,suburbs,12.58
16.21,34.559049939625524,afternoon,low,rainy,normal,city_center,26.66
22.75,47.99603920453489,afternoon,low,rainy,normal,airport,41.98
24.44,52.743926469151305,night,low,rainy,normal,suburbs,36.58
16.6,38.81397427969461,morning,medium,clear,high,city_center,41.68
23.8,42.3198533540059,evening,high,rainy,normal,city_center,49.1
2.82,7.047915190497254,night,high,clear,low,suburbs,6.34
9.62,34.979397195319365,morning,low,rainy,normal,city_center,28.45
1.21,5.0,evening,medium,clear,normal,suburbs,7.93
24.55,58.5343297881951,afternoon,medium,clear,low,city_center,33.6
22.67,47.18399401502293,morning,low,clear,low,city_center,36.44
1.67,5.0,morning,medium,rainy,normal,suburbs,8.63
1.44,9.578769136514723,evening,low,stormy,high,suburbs,10.98
9.81,29.297200569773448,morning,high,clear,high,city_center,34.6
7.2,5.0,afternoon,medium,clear,high,suburbs,11.48
21.33,43.50286789419648,evening,low,rainy,normal,city_center,32.91
4.85,8.189173471219394,morning,high,clear,normal,city_center,13.04
19.98,41.803324726964775,morning,high,clear,low,airport,38.63
14.31,31.578543110773488,morning,high,stormy,normal,suburbs,35.82
10.06,10.701742609026411,morning,low,clear,high,airport,28.01
4.5,9.964899118949022,afternoon,medium,rainy,normal,city_center,12.49
24.94,72.41494764328968,afternoon,low,clear,high,suburbs,54.51
15.83,23.95860221591775,night,high,clear,high,suburbs,36.08
11.55,24.8157301534197,evening,medium,clear,normal,suburbs,25.82
9.91,23.814964564091554,night,high,clear,high,suburbs,27.28
22.74,45.39202246756755,evening,low,clear,normal,city_center,41.47
20.71,46.290872528725444,night,low,clear,high,suburbs,45.34
20.47,32.009056651889324,morning,medium,clear,normal,suburbs,34.13
15.79,27.659545865578476,morning,medium,rainy,normal,suburbs,28.21
22.31,40.18009613517372,afternoon,low,clear,high,city_center,48.61
8.18,15.45079457401049,afternoon,medium,clear,high,suburbs,21.85
17.89,39.04692982982414,evening,medium,clear,high,suburbs,44.29
10.71,16.21807248129422,afternoon,low,clear,normal,city_center,16.14
15.4,26.418796374926252,night,low,clear,high,suburbs,31.56
24.96,29.763770162175042,afternoon,high,clear,high,city_center,54.67
24.63,51.75376222750068,evening,high,rainy,normal,city_center,56.31
13.3,28.010826738193444,evening,high,clear,normal,city_center,33.23
14.77,35.81274427118924,morning,low,clear,normal,suburbs,26.21
22.54,47.05179142799926,evening,low,clear,high,suburbs,52.33
24.66,80.20867475296859,evening,medium,clear,high,suburbs,75.85
19.69,41.587690454897704,morning,low,rainy,low,airport,40.46
2.56,5.0,afternoon,low,clear,normal,airport,13.87
8.74,11.266916218256124,evening,low,clear,normal,airport,18.79
22.52,31.314218322107944,evening,medium,rainy,low,city_center,33.85
19.44,40.23382231434493,afternoon,medium,clear,low,suburbs,30.62
18.81,51.27433704112432,evening,low,clear,normal,city_center,37.09
17.03,41.75909402873156,afternoon,medium,clear,normal,city_center,34.86
10.97,28.357531480675114,afternoon,medium,rainy,normal,suburbs,23.84
10.68,18.80793029655683,morning,low,clear,normal,airport,28.51
20.41,25.55110199283319,afternoon,high,clear,normal,suburbs,30.05
8.05,11.812150440197732,morning,high,clear,normal,city_center,15.7
17.44,23.085331080293795,evening,low,rainy,high,suburbs,37.68
18.43,44.915124247051786,night,low,clear,normal,city_center,33.95
21.27,36.37800344346286,night,low,rainy,low,suburbs,27.37
8.68,16.764947479315556,afternoon,high,clear,low,city_center,18.65
18.81,29.59315115873138,evening,medium,clear,high,city_center,46.63
3.56,5.0,night,high,rainy,normal,city_center,14.41
4.31,16.41772309838406,afternoon,medium,clear,high,airport,19.0
11.02,29.242897858435782,afternoon,low,clear,high,city_center,23.86
2.33,5.0,morning,high,clear,normal,suburbs,5.86
23.74,56.14777674826096,morning,high,rainy,low,suburbs,47.05
22.65,34.709998267666194,night,low,clear,normal,suburbs,30.16
2.17,12.331845375014542,afternoon,low,rainy,low,city_center,9.14
21.12,43.595608384514385,afternoon,high,clear,normal,city_center,37.84
13.21,28.20925277112255,evening,high,rainy,low,city_center,24.76
17.85,36.01184664394328,evening,high,rainy,high,city_center,50.15
22.29,53.45233445251173,morning,low,stormy,low,airport,51.4
14.85,29.358425907762182,evening,low,clear,high,suburbs,35.78
3.79,8.423580515515292,afternoon,medium,clear,normal,city_center,6.83
1.06,5.0,afternoon,low,rainy,normal,city_center,7.41
12.93,32.52469843345998,afternoon,low,clear,low,suburbs,19.93
23.78,52.63886301639751,evening,low,clear,high,airport,59.37
14.74,34.33168855207307,morning,medium,rainy,high,suburbs,38.97
9.95,25.44173014640656,morning,medium,clear,normal,suburbs,24.65
1.74,8.799145008149445,night,high,rainy,low,airport,9.97
22.96,35.66133528164274,night,low,stormy,normal,city_center,39.52
8.85,17.314125872364993,afternoon,high,rainy,high,suburbs,22.24
17.91,32.106572356148035,morning,medium,rainy,low,suburbs,26.49
17.66,27.522316608168516,morning,high,rainy,high,airport,53.53
7.09,14.815683405068544,morning,medium,clear,high,city_center,23.73
2.53,16.785517965838675,afternoon,medium,clear,high,suburbs,12.6
10.24,15.45341357186364,evening,high,stormy,normal,suburbs,25.8
8.61,25.947049631169225,morning,medium,clear,normal,city_center,20.41
17.81,40.169084742631874,morning,medium,clear,low,suburbs,32.64
20.67,34.12899009970151,evening,high,clear,high,airport,56.56
6.34,16.35104984805623,afternoon,medium,clear,normal,city_center,12.26
13.68,23.312059793289876,morning,low,clear,normal,suburbs,22.62
1.97,5.719009084726414,evening,low,clear,high,city_center,9.41
6.14,15.899404439671892,morning,medium,rainy,high,suburbs,20.46
19.28,47.76897202994604,evening,high,clear,low,city_center,34.99
20.04,44.9077040407789,morning,high,rainy,normal,airport,49.62
19.63,35.60084458444539,morning,medium,rainy,high,suburbs,49.83
4.42,13.099457177006663,afternoon,medium,stormy,normal,city_center,12.67
14.22,19.711498809675252,evening,low,clear,normal,city_center,20.5
11.15,30.49203645808168,morning,high,clear,high,suburbs,38.54
24.8,42.37928364409233,night,medium,rainy,high,city_center,54.97
16.7,47.50508718261533,night,medium,rainy,high,airport,47.61
23.44,54.40456047253061,afternoon,high,clear,normal,suburbs,41.14
4.49,7.7255042920272405,afternoon,high,clear,high,city_center,15.62
11.82,18.023407027609416,morning,high,clear,normal,airport,27.35
19.52,34.50298811326243,night,medium,clear,normal,airport,28.51
9.83,20.76535366454256,morning,low,rainy,normal,city_center,17.91
16.18,20.181189508737802,afternoon,medium,rainy,low,city_center,21.4
13.28,27.55957756814559,afternoon,medium,clear,normal,suburbs,26.43
24.81,53.05045119893861,afternoon,high,stormy,high,suburbs,69.55
5.17,5.230975027768049,morning,high,clear,normal,city_center,8.23
23.45,58.762047086529904,morning,high,clear,high,suburbs,67.07
10.64,29.164047291885037,evening,low,clear,low,city_center,25.03
12.23,22.718117896749227,morning,medium,clear,normal,suburbs,19.57
13.69,31.855466584721935,evening,high,clear,normal,airport,37.86
7.37,18.353251750592655,afternoon,medium,clear,normal,city_center,13.42
24.13,45.85751292259626,morning,low,rainy,normal,suburbs,41.37
22.88,55.67131465784436,evening,high,clear,high,city_center,63.38
24.35,41.921156887477856,evening,low,rainy,normal,suburbs,40.41
24.93,54.85025393228693,evening,medium,clear,low,city_center,42.47
17.08,30.940332717389083,morning,medium,clear,low,airport,31.15
11.84,21.993559352743237,evening,low,rainy,normal,airport,31.79
21.42,41.18041891953596,evening,high,stormy,high,city_center,68.56
1.57,5.0,night,medium,clear,low,suburbs,5.0
21.03,37.668694548967515,evening,medium,clear,low,city_center,31.81
12.93,28.589566289984667,afternoon,high,clear,high,city_center,36.19
17.16,42.87131875178011,evening,low,rainy,normal,city_center,33.26
9.98,9.165552961208572,morning,medium,clear,normal,airport,19.24
9.85,22.802704105912674,afternoon,medium,clear,low,suburbs,18.37
1.76,5.244252322201456,evening,low,clear,normal,airport,9.66
11.17,20.72415181060544,afternoon,medium,clear,high,city_center,23.18
10.8,17.762679204390455,morning,medium,clear,normal,suburbs,17.53
6.39,14.781606610327723,morning,high,clear,normal,city_center,15.23
